track_id,track_duration,track_genre_top,set_split,listens
98557,222,Hip-Hop,validation,high
98573,248,Hip-Hop,training,high
98574,292,Hip-Hop,training,medium
98575,286,Hip-Hop,training,high
98576,252,Hip-Hop,training,medium
98577,170,Hip-Hop,training,medium
98578,244,Hip-Hop,training,medium
98579,248,Hip-Hop,training,medium
98580,281,Hip-Hop,training,high
98581,232,Hip-Hop,training,high
98582,207,Hip-Hop,training,high
98583,166,Hip-Hop,training,medium
98584,172,Hip-Hop,training,high
98585,135,Hip-Hop,training,high
98613,260,Hip-Hop,training,medium
98617,314,Hip-Hop,training,medium
98618,275,Hip-Hop,training,medium
98619,314,Hip-Hop,training,high
98620,274,Hip-Hop,training,medium
98621,225,Hip-Hop,training,medium
98622,232,Hip-Hop,training,high
98623,293,Hip-Hop,training,high
98624,222,Hip-Hop,training,high
98625,227,Hip-Hop,training,high
98626,225,Hip-Hop,training,high
98627,296,Hip-Hop,training,high
98628,251,Hip-Hop,training,high
98655,376,International,validation,low
98656,206,International,validation,low
98657,102,International,validation,low
98666,240,International,validation,low
98667,210,International,validation,medium
98668,206,International,validation,medium
98669,182,International,validation,medium
98670,210,International,validation,high
98671,135,International,validation,high
98680,110,International,training,low
98681,110,International,training,low
98701,88,Rock,training,high
98770,113,Electronic,training,high
98838,279,Electronic,training,high
99041,273,Electronic,training,high
99135,299,Electronic,training,high
99214,159,Experimental,training,medium
99260,297,Rock,training,high
99261,138,Electronic,training,high
99274,291,Experimental,training,medium
99311,372,Electronic,training,high
99313,317,Electronic,training,high
99345,237,Rock,training,high
99361,118,International,training,low
99362,101,International,training,low
99363,123,International,training,low
99364,165,International,training,medium
99368,87,International,training,low
99369,117,International,training,low
99370,91,International,training,low
99371,178,International,training,low
99372,95,International,training,low
99373,121,International,training,low
99374,152,International,training,low
99375,75,International,training,low
99389,64,International,training,low
99390,136,International,training,low
99391,88,International,training,low
99392,125,International,training,low
99393,149,International,training,high
99394,107,International,training,medium
99395,172,International,training,high
99411,176,Rock,training,high
99419,212,Rock,training,high
99436,198,Rock,training,high
99437,145,Rock,training,high
99438,137,Rock,training,high
99439,182,Rock,training,high
99440,178,Rock,training,high
99441,208,Rock,training,high
99442,164,Rock,training,high
99501,257,Hip-Hop,training,high
99703,301,Electronic,training,high
99704,484,Electronic,training,high
99707,370,Electronic,training,high
100478,146,Hip-Hop,training,medium
100479,187,Hip-Hop,training,medium
100480,281,Hip-Hop,training,high
100497,166,Electronic,training,high
100522,206,Electronic,validation,high
100535,110,Electronic,training,high
100536,296,Electronic,training,high
100544,200,Electronic,training,high
100549,204,Electronic,training,high
100550,184,Electronic,training,high
100552,192,Electronic,training,high
100745,125,Electronic,training,high
100799,209,Rock,training,high
100802,301,Rock,training,high
100835,134,Electronic,training,high
100949,226,Hip-Hop,training,medium
100958,231,Hip-Hop,training,high
100959,268,Hip-Hop,training,high
100972,143,Electronic,training,high
100973,162,Electronic,training,high
100975,177,Electronic,training,high
100976,173,Electronic,training,high
101111,231,International,training,high
101112,185,International,training,medium
101116,202,International,training,high
101118,230,International,training,high
101119,202,International,training,high
101864,365,Experimental,training,medium
101868,382,Experimental,training,medium
101873,522,Experimental,training,medium
101893,411,Experimental,training,high
102092,460,Experimental,training,medium
102112,433,Experimental,validation,low
102114,561,Experimental,validation,low
102195,491,Rock,training,high
103600,94,Electronic,training,high
103800,296,Hip-Hop,training,medium
103808,181,Hip-Hop,training,medium
104008,262,Folk,training,medium
104009,172,Folk,training,medium
104010,194,Folk,training,high
104062,202,Rock,training,high
104063,212,Rock,training,high
104064,256,Pop,training,medium
104065,199,Pop,training,low
104066,324,Pop,training,low
104067,207,Pop,training,medium
104068,322,Pop,training,medium
104086,298,Rock,training,high
104227,139,Rock,validation,high
104276,286,Electronic,training,high
104277,320,Electronic,training,high
104278,285,Electronic,training,high
104279,400,Electronic,training,high
104282,204,Electronic,training,high
104283,231,Electronic,training,high
104284,245,Electronic,training,high
104356,192,Folk,training,low
104357,177,Folk,training,medium
104625,230,Experimental,training,low
104668,350,Rock,validation,high
104724,472,Experimental,training,medium
104725,201,Experimental,training,low
104779,293,Pop,validation,medium
104780,265,Pop,validation,medium
105022,141,Experimental,training,low
105119,226,Rock,training,high
105142,202,Rock,training,high
105145,340,Rock,training,high
105196,200,Folk,training,medium
105408,185,Electronic,training,high
105411,364,Electronic,training,high
105412,176,Electronic,training,high
105413,193,Electronic,training,high
105414,318,Electronic,training,high
105443,250,Hip-Hop,training,medium
105450,214,Hip-Hop,training,medium
105451,447,Hip-Hop,training,medium
105662,86,Electronic,training,high
105664,205,Electronic,training,high
105670,286,Electronic,training,high
105671,279,Electronic,training,high
105672,230,Electronic,training,high
105673,254,Electronic,training,high
105674,274,Electronic,training,high
105682,266,Rock,training,high
105683,100,Hip-Hop,training,high
105685,506,Hip-Hop,training,high
105712,227,Folk,training,medium
105713,272,Folk,training,medium
105714,196,Folk,training,low
105715,161,Folk,training,low
105716,145,Folk,training,low
105717,192,Folk,training,medium
105718,175,Folk,training,medium
105719,137,Experimental,training,low
105720,412,Experimental,training,high
105722,390,Experimental,training,low
105824,184,Hip-Hop,training,high
105825,153,Hip-Hop,training,high
105826,264,Hip-Hop,training,high
105827,200,Hip-Hop,training,high
105887,280,Folk,training,low
105890,218,Folk,training,low
105912,276,Rock,training,high
105914,263,Folk,training,medium
105915,222,Folk,training,low
105916,232,Folk,training,low
105917,191,Folk,training,low
105918,325,Folk,training,medium
105919,350,Folk,training,low
105920,385,Folk,training,medium
106274,212,Rock,training,high
106277,298,Rock,training,high
106339,261,Folk,training,low
106342,150,Folk,training,medium
106343,224,Folk,training,low
106456,225,Folk,training,low
106457,202,Folk,training,low
106458,115,Folk,training,medium
106463,103,Rock,training,high
106465,150,Rock,training,high
106502,176,Instrumental,training,high
106522,212,Experimental,training,medium
106562,129,Rock,training,high
106563,170,Rock,training,high
106564,193,Rock,training,high
106566,142,Rock,training,high
106567,136,Rock,training,high
106568,122,Rock,training,high
106569,237,Rock,training,high
106570,160,Rock,training,high
106571,294,Rock,training,high
106937,375,Folk,training,medium
106948,125,Rock,validation,high
106951,360,Rock,validation,high
106952,112,Rock,validation,high
106953,466,Rock,training,high
106954,342,Rock,training,high
106955,311,Rock,training,high
106956,365,Rock,training,high
107020,150,Hip-Hop,training,high
107021,280,Hip-Hop,training,medium
107025,200,Hip-Hop,training,high
107027,193,Hip-Hop,training,medium
107028,437,Hip-Hop,training,medium
107029,347,Hip-Hop,training,high
107030,210,Hip-Hop,training,high
107031,244,Hip-Hop,training,high
107046,112,Pop,validation,low
107047,144,Pop,validation,low
107048,194,Pop,validation,low
107049,168,Pop,validation,low
107050,134,Pop,validation,medium
107101,182,Rock,training,high
107125,305,Electronic,training,high
107126,333,Electronic,training,high
107127,305,Electronic,training,high
107128,260,Electronic,training,high
107129,242,Electronic,training,high
107178,260,International,training,high
107179,251,International,training,medium
107180,260,International,training,low
107181,261,International,training,medium
107182,260,International,training,medium
107183,246,International,training,medium
107184,198,International,training,low
107185,248,International,training,low
107186,260,International,training,low
107187,260,International,training,medium
107188,261,International,training,medium
107189,260,International,training,medium
107248,206,International,training,medium
107249,327,International,training,high
107250,564,International,training,medium
107251,194,International,training,medium
107256,356,International,training,high
107257,422,International,training,high
107388,357,Rock,training,high
107389,231,Rock,training,high
107390,390,Rock,training,high
107391,386,Rock,training,high
107425,70,Electronic,training,high
107426,172,Electronic,training,high
107427,132,Electronic,training,high
107429,144,Electronic,training,high
107432,151,Electronic,training,high
107433,183,Electronic,training,high
107434,198,Electronic,training,high
107435,134,Electronic,training,high
107476,302,Rock,training,high
107506,240,Rock,training,high
107531,174,Instrumental,training,medium
107532,437,Instrumental,training,medium
107533,221,Instrumental,training,medium
107534,264,Instrumental,training,medium
107535,285,Instrumental,training,high
107567,180,Folk,training,medium
107569,228,Folk,training,medium
107571,408,Folk,training,high
107574,101,Folk,training,low
107577,182,Folk,training,low
107578,146,Folk,training,medium
107579,444,Folk,training,low
107583,101,Folk,training,low
107584,120,Folk,training,medium
107588,109,Folk,training,low
107589,283,Folk,training,low
107590,218,Folk,training,medium
107591,245,Folk,training,low
107592,282,Folk,training,medium
107593,74,Folk,training,medium
107594,259,Folk,training,medium
107595,260,Folk,training,medium
107596,78,Folk,training,medium
107597,299,Folk,training,medium
107598,160,Folk,training,high
107613,282,Electronic,training,high
107616,238,Electronic,training,high
107617,263,Electronic,training,high
107659,214,Rock,training,high
107799,388,Rock,training,high
107804,283,Electronic,training,high
107805,221,Rock,training,high
107809,223,Hip-Hop,training,high
107810,209,Pop,training,high
107850,277,Hip-Hop,training,medium
107851,192,Folk,training,medium
107852,222,Folk,training,medium
107908,314,Electronic,training,high
107909,242,Electronic,validation,high
107910,447,Electronic,validation,high
107911,194,Electronic,validation,high
107912,192,Electronic,validation,high
107913,389,Electronic,validation,high
107949,217,International,training,high
107950,179,International,training,medium
107951,179,International,training,high
107952,275,International,training,high
107953,219,International,training,high
107954,182,International,training,high
107955,147,International,training,high
107956,223,International,training,high
107957,214,International,training,high
108012,211,Folk,training,medium
108014,134,Folk,training,medium
108015,285,Folk,training,medium
108016,189,Folk,training,medium
108017,201,Instrumental,training,high
108018,140,Instrumental,training,high
108019,194,Instrumental,training,high
108020,91,Instrumental,training,high
108021,157,Instrumental,training,high
108022,134,Instrumental,training,high
108023,103,Instrumental,training,high
108024,71,Instrumental,training,high
108025,117,Instrumental,training,high
108026,135,Instrumental,training,high
108027,90,Instrumental,training,high
108031,189,Rock,training,high
108036,176,Rock,training,high
108037,518,Rock,training,high
108038,564,Rock,training,high
108049,335,Experimental,training,low
108050,234,Experimental,training,high
108059,316,Experimental,training,medium
108060,370,Experimental,training,low
108079,293,Rock,validation,high
108155,140,Rock,training,high
108230,362,Electronic,training,high
108290,259,Rock,training,high
108297,283,Rock,training,high
108298,303,Rock,training,high
108299,220,Folk,training,high
108300,375,Folk,training,low
108301,266,Folk,training,low
108302,286,Folk,training,low
108303,260,Folk,training,low
108304,210,Folk,training,low
108305,293,Folk,training,medium
108306,226,Folk,training,medium
108307,248,Folk,training,medium
108308,216,Folk,training,high
108313,341,Experimental,training,high
108314,356,Experimental,training,low
108318,319,Experimental,training,medium
108319,146,Experimental,training,low
108339,193,Electronic,validation,high
108341,111,Electronic,validation,high
108342,186,Electronic,validation,high
108343,176,Electronic,training,high
108415,82,Electronic,training,high
108416,128,Electronic,training,high
108418,131,Electronic,training,high
108420,130,Electronic,training,high
108421,211,Electronic,training,high
108422,164,Electronic,training,high
108423,186,Electronic,training,high
108425,252,Pop,training,high
108426,207,Pop,training,high
108427,234,Pop,training,high
108428,230,Pop,training,high
108429,146,Pop,training,high
108464,230,Electronic,training,high
108471,365,Instrumental,training,high
108472,434,Instrumental,training,high
108473,231,Instrumental,training,high
108474,295,Instrumental,training,high
108475,122,Instrumental,training,high
108476,261,Instrumental,training,high
108477,204,Instrumental,training,high
108478,192,Instrumental,training,high
108487,101,Hip-Hop,training,high
108488,143,Hip-Hop,training,high
108489,186,Hip-Hop,training,high
108490,186,Hip-Hop,training,high
108491,187,Hip-Hop,training,high
108492,210,Hip-Hop,training,high
108494,216,Hip-Hop,training,high
108496,210,Hip-Hop,training,high
108497,149,Hip-Hop,training,high
108498,201,Hip-Hop,training,high
108499,174,Hip-Hop,training,high
108500,167,Hip-Hop,training,high
108501,75,Hip-Hop,training,high
108502,214,Rock,training,high
108503,151,Rock,training,high
108504,317,Rock,training,high
108505,250,Rock,training,high
108745,150,Hip-Hop,training,high
108774,199,Hip-Hop,training,medium
108799,195,Hip-Hop,training,high
108808,269,Hip-Hop,training,high
108809,234,Hip-Hop,training,medium
108812,304,Hip-Hop,training,high
108836,144,Hip-Hop,training,high
108837,66,Hip-Hop,training,medium
108838,101,Hip-Hop,training,high
108839,90,Hip-Hop,training,medium
108840,197,Hip-Hop,training,medium
108841,85,Hip-Hop,training,high
108863,107,International,validation,high
108864,163,International,validation,medium
108865,196,International,validation,low
108866,250,International,validation,low
108867,155,International,validation,medium
108868,123,International,validation,high
108878,132,Instrumental,training,high
108879,172,Instrumental,training,high
108880,228,Instrumental,training,high
108881,208,Instrumental,training,high
108882,136,Instrumental,training,high
108883,338,Instrumental,training,high
108884,275,Instrumental,training,high
108885,244,Instrumental,training,high
108906,141,Instrumental,training,high
108957,270,Rock,training,high
108961,326,Rock,training,high
108962,329,Rock,training,high
108967,291,Rock,training,high
108968,330,Rock,training,high
108969,188,Rock,training,high
108970,294,Rock,training,high
108992,293,Rock,validation,high
109068,351,Experimental,training,low
109071,184,Experimental,training,low
109072,236,Experimental,training,low
109106,423,Experimental,training,low
109144,151,Experimental,validation,high
109189,545,Instrumental,training,high
109191,560,Instrumental,training,high
109203,297,Rock,training,high
109235,174,Rock,training,high
109276,458,Experimental,training,high
109349,238,Rock,training,high
109350,151,Rock,training,high
109355,215,Rock,training,high
109356,207,Rock,training,high
109357,182,Rock,training,high
109445,213,Folk,training,low
109446,225,Folk,training,low
109447,252,Folk,training,low
109448,237,Folk,training,low
109449,168,Folk,training,low
109450,165,Folk,training,medium
109468,125,Rock,training,high
109480,285,Folk,training,low
109481,147,Rock,training,high
109497,93,Rock,training,high
109535,338,Electronic,training,high
109537,227,Electronic,training,high
109538,287,Electronic,training,high
109542,203,Electronic,training,high
109543,194,Electronic,training,high
109548,415,Experimental,training,low
109670,186,Hip-Hop,training,medium
109681,236,Hip-Hop,training,medium
109684,174,Hip-Hop,training,medium
109685,183,Hip-Hop,training,medium
109686,280,Hip-Hop,training,medium
109687,262,Hip-Hop,training,high
109711,246,Experimental,training,medium
109712,140,Experimental,training,low
109896,201,Folk,training,medium
109900,256,Folk,training,medium
109901,316,Folk,training,medium
109902,280,Folk,training,low
109903,220,Folk,training,medium
109904,253,Folk,training,low
109905,253,Folk,training,medium
109906,215,Folk,training,high
109925,265,Electronic,validation,high
109957,413,Pop,validation,low
109958,468,Pop,validation,low
109960,185,Pop,validation,low
109962,588,Pop,validation,medium
109963,584,Pop,validation,low
109971,290,Pop,validation,medium
109972,132,Pop,validation,medium
109973,60,Pop,validation,medium
109974,355,Pop,validation,medium
109975,305,Pop,validation,high
109976,139,Pop,validation,medium
109977,283,Pop,validation,high
109978,185,Pop,validation,high
110102,106,Electronic,validation,high
110103,180,Electronic,validation,high
110104,137,Electronic,validation,high
110105,168,Electronic,validation,high
110106,181,Electronic,validation,high
110107,123,Electronic,validation,high
110108,145,Electronic,validation,high
110109,116,Electronic,training,high
110110,147,Electronic,training,high
110111,171,Electronic,training,high
110166,76,Rock,training,high
110167,130,Rock,training,high
110171,216,Folk,training,low
110172,331,Folk,training,low
110230,380,Experimental,training,low
110259,346,Hip-Hop,training,high
110260,304,Hip-Hop,training,high
110261,235,Hip-Hop,training,high
110262,256,Hip-Hop,training,high
110263,222,Hip-Hop,training,high
110264,299,Hip-Hop,training,high
110265,216,Hip-Hop,training,high
110266,220,Hip-Hop,training,high
110267,303,Hip-Hop,training,high
110274,322,Experimental,training,low
110384,251,Folk,training,low
110410,198,Rock,training,high
110417,168,Rock,training,high
110436,260,Folk,training,medium
110437,324,Folk,training,low
110438,330,Folk,training,medium
110439,308,Folk,training,medium
110440,215,Folk,training,medium
110441,122,Folk,training,medium
110447,205,International,training,high
110448,264,International,training,medium
110449,208,International,training,medium
110450,212,International,training,high
110451,273,International,training,high
110452,264,International,training,high
110546,87,Rock,training,high
110610,190,Experimental,training,medium
110611,95,Experimental,training,high
110623,134,Experimental,training,medium
110629,229,Experimental,training,low
110630,188,Experimental,training,medium
110634,218,Rock,training,high
110636,227,Rock,training,high
110637,457,Rock,training,high
110647,181,Instrumental,training,medium
110648,173,Instrumental,training,medium
110649,275,Instrumental,training,high
110650,146,Instrumental,training,high
110651,155,Instrumental,training,high
110652,137,Instrumental,training,high
110653,172,Instrumental,training,high
110654,219,Instrumental,training,high
110681,292,Experimental,training,low
110684,246,Experimental,training,medium
110687,318,Electronic,training,high
110688,265,Electronic,training,high
110689,125,Electronic,training,high
110690,396,Electronic,training,high
110691,364,Electronic,training,high
110711,352,Experimental,training,medium
110735,351,Hip-Hop,training,medium
110736,232,Hip-Hop,training,medium
110923,207,Folk,training,medium
110927,255,Folk,training,low
110928,280,Folk,training,medium
110980,433,Rock,training,high
110982,371,Rock,training,high
110983,210,Rock,training,high
110985,545,Rock,training,high
111015,458,Instrumental,training,high
111182,110,Folk,validation,low
111186,228,Folk,validation,medium
111187,159,Folk,validation,low
111188,255,Folk,validation,medium
111220,184,Instrumental,training,high
111221,253,Instrumental,training,high
111222,321,Instrumental,training,high
111223,173,Instrumental,training,high
111224,159,Instrumental,training,high
111225,219,Instrumental,training,high
111226,251,Instrumental,training,high
111227,240,Instrumental,training,high
111228,255,Instrumental,training,high
111229,278,Instrumental,training,high
111230,131,Instrumental,training,high
111306,166,Rock,training,high
111311,315,Rock,training,high
111335,133,Rock,training,high
111367,170,Pop,training,low
111368,240,Pop,training,medium
111371,217,Pop,training,low
111372,189,Pop,training,medium
111375,167,Pop,training,low
111376,379,Pop,training,low
111377,222,Pop,training,low
111378,210,Pop,training,low
111379,249,Pop,training,low
111382,338,Pop,training,medium
111385,219,Pop,training,low
111386,188,Pop,training,low
111387,124,Pop,training,low
111388,247,Pop,training,low
111389,170,Pop,training,medium
111390,323,Pop,training,low
111391,209,Pop,training,low
111392,134,Pop,training,medium
111393,210,Pop,training,medium
111394,294,Pop,training,medium
111395,207,Pop,training,medium
111396,211,Pop,training,medium
111397,164,Pop,training,high
111398,261,Pop,training,medium
111399,173,Pop,training,medium
111400,269,Pop,training,high
111401,142,Pop,training,high
111402,235,Pop,training,high
111413,254,Electronic,validation,high
111416,276,Electronic,validation,high
111460,256,Experimental,training,low
111579,140,Experimental,training,low
111658,186,Rock,training,high
111747,205,Rock,training,high
111793,218,Instrumental,training,medium
111819,113,Electronic,training,high
111871,436,Instrumental,validation,medium
111872,303,Instrumental,validation,medium
111873,591,Instrumental,training,high
111911,284,Rock,training,high
111933,325,Electronic,training,high
111974,206,Rock,training,high
111982,298,Rock,validation,high
112020,219,Rock,training,high
112065,254,Rock,training,high
112066,375,Rock,training,high
112088,215,Experimental,training,low
112133,477,Experimental,training,high
112196,197,Experimental,training,low
112197,316,Experimental,training,low
112198,274,Experimental,training,medium
112199,173,Experimental,training,medium
112209,201,Instrumental,training,high
112210,214,Instrumental,training,high
112211,197,Instrumental,training,high
112215,368,Experimental,training,medium
112252,220,Folk,training,low
112314,233,Rock,training,high
112315,300,Rock,training,high
112316,411,Rock,training,high
112317,302,Rock,training,high
112318,176,Rock,training,high
112490,141,Electronic,training,high
112526,77,Rock,training,high
112527,117,Rock,training,high
112528,136,Rock,training,high
112529,90,Rock,training,high
112583,270,Experimental,training,high
112584,174,Experimental,training,high
112585,144,Experimental,training,high
112586,161,Experimental,training,high
112587,164,Experimental,training,high
112588,166,Experimental,training,high
112668,60,Experimental,training,medium
112733,357,Rock,training,high
112734,212,Rock,training,high
112735,427,Rock,training,high
112767,346,Electronic,training,high
112768,180,Electronic,training,high
112769,126,Electronic,training,high
112770,151,Electronic,training,high
112780,265,Experimental,training,low
112781,240,Experimental,training,medium
112785,73,Experimental,training,low
112788,193,Experimental,training,high
112789,159,Experimental,training,medium
112821,391,Experimental,training,low
112975,146,Instrumental,training,high
112976,130,Instrumental,training,high
112977,157,Instrumental,training,high
112978,129,Instrumental,training,high
113016,113,Pop,training,high
113017,181,Pop,training,high
113018,192,Pop,training,medium
113019,250,Pop,training,medium
113020,187,Pop,training,medium
113021,186,Pop,training,high
113022,169,Pop,training,high
113023,238,Pop,training,high
113024,180,Pop,training,high
113025,222,Pop,training,high
113026,252,Pop,training,high
113027,122,Pop,training,high
113028,276,Pop,training,high
113030,168,Hip-Hop,validation,medium
113031,242,Hip-Hop,validation,medium
113032,288,Hip-Hop,validation,medium
113033,302,Hip-Hop,validation,high
113034,184,Hip-Hop,training,high
113035,199,Hip-Hop,training,high
113036,242,Hip-Hop,training,high
113037,277,Hip-Hop,training,high
113063,255,Rock,training,high
113110,131,Instrumental,training,high
113164,237,Rock,training,high
113165,105,Rock,training,high
113166,123,Rock,training,high
113167,145,Folk,training,high
113203,128,Experimental,training,medium
113259,203,International,training,high
113260,198,International,training,medium
113261,191,International,training,low
113263,266,International,training,medium
113264,380,International,validation,medium
113265,230,International,training,medium
113266,154,International,training,low
113267,252,International,validation,low
113268,237,International,training,low
113269,160,International,training,medium
113270,242,International,training,low
113271,222,International,training,medium
113272,207,International,training,medium
113276,214,International,training,medium
113277,212,International,training,high
113278,203,International,validation,high
113280,279,International,training,medium
113281,283,International,training,high
113282,211,International,training,high
113284,318,International,validation,high
113294,129,Rock,training,high
113303,121,Rock,training,high
113304,150,Rock,training,high
113305,192,Rock,training,high
113311,215,Rock,training,high
113334,350,Electronic,training,high
113335,284,Electronic,training,high
113336,361,Electronic,training,high
113342,181,Folk,training,high
113343,189,Folk,training,low
113344,236,Folk,training,low
113357,238,Folk,training,medium
113359,180,Folk,training,low
113360,238,Folk,training,low
113453,301,Electronic,validation,high
113511,192,Rock,training,high
113512,211,Rock,training,high
113513,195,Rock,training,high
113530,228,Rock,training,high
113558,121,Experimental,training,medium
113564,224,Experimental,training,low
113574,307,Rock,training,high
113696,201,International,training,high
113697,204,International,training,high
113698,200,International,training,high
113699,177,International,training,high
113700,404,International,training,high
113701,427,International,training,high
113702,312,Experimental,training,medium
113787,464,Instrumental,training,medium
113788,336,Instrumental,training,high
113789,243,Instrumental,training,high
113790,244,Instrumental,training,high
113808,203,Pop,training,high
113809,198,Pop,training,high
113810,199,Pop,training,high
113822,182,Rock,training,high
113932,257,Pop,training,high
113933,355,Pop,training,high
113934,358,Pop,training,high
113935,291,Pop,training,high
113946,225,Folk,training,medium
113949,272,Folk,training,low
113950,269,Folk,training,low
113969,468,Instrumental,training,high
113970,303,Electronic,training,high
113971,245,Electronic,training,high
113972,238,Electronic,training,high
113973,312,Electronic,training,high
114006,445,Instrumental,validation,high
114007,578,Instrumental,validation,high
114036,103,Hip-Hop,training,medium
114037,112,Hip-Hop,training,medium
114040,186,Hip-Hop,training,medium
114041,150,Hip-Hop,training,medium
114042,127,Hip-Hop,training,medium
114044,195,Hip-Hop,training,medium
114045,97,Hip-Hop,training,medium
114047,198,Hip-Hop,training,high
114048,110,Hip-Hop,training,medium
114049,182,Hip-Hop,training,medium
114050,163,Hip-Hop,training,high
114051,131,Hip-Hop,training,high
114061,182,Electronic,training,high
114062,307,Electronic,training,high
114063,220,Electronic,validation,high
114064,228,Electronic,training,high
114065,309,Electronic,training,high
114066,200,Electronic,training,high
114067,152,Electronic,training,high
114069,129,Instrumental,training,medium
114070,134,Instrumental,training,medium
114072,192,Instrumental,training,high
114073,156,Instrumental,training,medium
114074,160,Instrumental,training,medium
114076,123,Instrumental,training,medium
114077,172,Instrumental,training,high
114198,257,Rock,training,high
114199,307,Rock,training,high
114200,302,Rock,training,high
114201,299,Rock,training,high
114231,147,Instrumental,training,high
114232,110,Instrumental,training,medium
114233,120,Instrumental,training,high
114234,174,Instrumental,training,high
114235,120,Instrumental,training,high
114236,166,Instrumental,training,high
114237,241,Instrumental,training,high
114238,220,Instrumental,training,high
114239,80,Instrumental,training,high
114242,274,Electronic,training,high
114245,324,Electronic,training,high
114265,177,Hip-Hop,training,high
114266,127,Hip-Hop,training,medium
114268,179,Hip-Hop,training,medium
114272,132,Hip-Hop,training,medium
114274,128,Hip-Hop,training,medium
114275,208,Hip-Hop,training,medium
114279,161,Electronic,validation,high
114282,124,Electronic,validation,high
114283,245,Electronic,validation,high
114289,209,Electronic,training,high
114290,407,Electronic,training,high
114291,312,Electronic,training,high
114292,253,Electronic,training,high
114293,299,Electronic,training,high
114294,171,Electronic,training,high
114295,277,Electronic,training,high
114296,425,Electronic,training,high
114297,220,Electronic,training,high
114298,324,Electronic,training,high
114371,217,Instrumental,training,high
114372,196,Instrumental,training,high
114373,229,Instrumental,training,high
114374,204,Instrumental,training,high
114375,241,Instrumental,training,high
114384,288,Electronic,training,high
114385,288,Electronic,training,high
114386,233,Electronic,training,high
114387,236,Electronic,training,high
114388,236,Electronic,training,high
114389,374,Electronic,training,high
114390,240,Electronic,training,high
114391,290,Electronic,training,high
114392,315,Electronic,training,high
114393,233,Electronic,training,high
114395,242,Rock,training,high
114396,111,Rock,training,high
114397,124,Rock,training,high
114398,137,Rock,training,high
114399,264,Rock,training,high
114400,330,Rock,training,high
114401,186,Rock,training,high
114402,165,Rock,training,high
114403,178,Rock,training,high
114404,270,Rock,training,high
114405,127,Rock,training,high
114406,143,Rock,training,high
114408,66,Rock,training,high
114409,304,Rock,training,high
114410,234,Rock,training,high
114411,224,Rock,training,high
114412,268,Rock,training,high
114413,248,Rock,training,high
114414,336,Rock,training,high
114415,293,Rock,training,high
114416,280,Rock,training,high
114430,288,Rock,training,high
114532,192,Instrumental,training,high
114533,121,Instrumental,training,medium
114534,84,Instrumental,training,high
114535,105,Instrumental,training,high
114536,191,Instrumental,training,high
114538,102,Instrumental,training,high
114539,69,Instrumental,training,high
114541,105,Instrumental,training,high
114544,282,Electronic,training,high
114545,222,Electronic,training,high
114556,158,Electronic,training,high
114558,286,Electronic,training,high
114559,215,Electronic,training,high
114879,112,International,training,low
114880,174,International,training,low
114884,120,International,training,low
114936,107,International,training,low
114937,120,International,training,low
114938,149,International,training,low
114939,190,International,training,low
114940,158,International,training,medium
114941,198,International,training,high
114942,196,International,training,high
114943,135,International,training,high
115125,268,Experimental,training,high
115262,165,International,training,medium
115263,186,International,training,low
115267,239,International,training,low
115268,249,International,training,low
115269,200,International,training,high
115271,235,International,training,medium
115272,300,International,training,medium
115273,244,International,training,high
115321,203,Electronic,training,high
115339,247,Electronic,training,high
115391,87,Electronic,training,high
115392,242,Electronic,training,high
115470,62,Instrumental,training,high
115471,77,Instrumental,training,high
115472,185,Instrumental,training,high
115473,63,Instrumental,training,high
115474,257,Instrumental,training,high
115475,119,Instrumental,training,high
115591,229,Experimental,training,high
115592,516,Experimental,training,medium
115597,424,Experimental,training,low
115697,414,Electronic,training,high
115698,277,Electronic,training,high
115699,390,Electronic,training,high
115700,60,Electronic,training,high
115721,302,Electronic,training,high
115722,334,Electronic,training,high
115723,282,Electronic,training,high
115724,291,Electronic,training,high
115735,238,Rock,training,high
115761,208,Rock,training,high
115762,204,Rock,training,high
115764,272,Rock,training,high
115765,126,Rock,training,high
115766,273,Rock,training,high
115767,188,Instrumental,training,high
115768,170,Instrumental,training,high
115769,146,Instrumental,training,high
115771,267,Instrumental,training,high
115772,242,Instrumental,training,high
115773,254,Instrumental,training,high
115774,123,Instrumental,training,high
115775,181,Instrumental,training,high
115811,282,Electronic,training,high
115812,209,Electronic,training,high
115813,189,Electronic,training,high
115814,189,Electronic,training,high
115815,208,Electronic,training,high
115816,211,Electronic,training,high
115817,227,Experimental,training,medium
115849,84,Experimental,training,low
115850,105,Experimental,training,low
115852,89,Experimental,training,high
115888,76,Instrumental,training,high
115891,68,Instrumental,training,high
115892,108,Instrumental,training,high
115922,234,Folk,training,low
115923,277,Folk,training,low
115925,271,Folk,training,low
115927,170,Folk,training,medium
115930,134,Folk,training,low
115932,114,Folk,training,low
115935,94,Folk,training,low
115944,253,Folk,training,low
115948,243,Folk,training,medium
116029,161,Electronic,training,medium
116068,283,Electronic,training,high
116098,63,Instrumental,training,high
116099,113,Instrumental,training,medium
116101,184,Instrumental,training,high
116116,75,Experimental,training,medium
116119,118,Experimental,training,medium
116235,310,Electronic,training,high
116236,242,Electronic,training,high
116237,200,Electronic,training,high
116238,158,Electronic,validation,high
116239,173,Electronic,training,high
116240,294,Electronic,validation,high
116241,214,Electronic,training,high
116242,255,Electronic,training,high
116243,175,Electronic,training,high
